Station ID,Geogr1,Geogr2,Name,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Avg
07006TLE,-0.862408,9.55385,Tamale,2016,1,15:00,18,17,18,17,20,13,12,8,12,22,10,14,15,14,18,16,14,15,21,15,10,8,8,11,14,15,17,15,18,20,13,14.66666667
07008KRA,-0.0333,7.8167,Kete-Krachi,2016,1,6:00,51,56,64,42,56,42,27,32,65,92,93,92,92,89,96,87,89,92,88,88,92,76,44,34,40,26,61,33,29,37,48,63.4
07008KRA,-0.0333,7.8167,Kete-Krachi,2015,1,15:00,27,26,23,24,26,23,25,25,26,25,25,19,24,20,28,26,30,31,26,35,47,42,34,40,45,43,45,35,34,45,49,31.53333333
07017HO-,0.4667,6.6,Ho,2015,1,6:00,65,71,79,50,55,55,65,67,67,40,44,40,46,66,55,60,82,88,88,94,92,91,95,92,88,94,90,92,88,92,92,73.93333333
07017HO-,0.4667,6.6,Ho,2015,1,15:00,26,31,39,31,30,30,32,34,30,33,33,34,30,31,37,40,42,51,51,52,51,51,49,46,48,51,51,39,53,53,56,41.3
08010YDI,-0.0167,9.45,Yendi,2015,1,6:00,28,35,32,25,32,35,31,33,35,27,23,24,27,29,31,30,25,19,26,39,46,85,34,29,54,78,28,24,24,27,50,34.56666667
08010YDI,-0.0167,9.45,Yendi,2015,1,15:00,23,23,22,20,21,23,21,23,21,19,16,14,13,18,12,15,17,13,16,13,42,39,14,21,29,28,17,14,17,20,25,20.2
14067ABE,-0.74717,6.680267,Abetifi,2015,1,15:00,28,36,40,35,26,23,33,35,31,31,28,26,24,26,27,37,26,63,40,55,63,53,41,51,58,67,38,30,52,61,60,40.53333333
14067ABE,-0.74717,6.680267,Abetifi,2015,1,6:00,28,35,53,79,40,44,58,50,62,41,35,30,35,44,37,48,65,91,98,96,96,96,96,96,93,98,80,96,96,96,96,69.33333333
15076AKA,0.8,6.1167,Akatsi,2015,1,6:00,73,74,92,82,52,58,67,67,81,61,35,40,51,66,65,81,96,96,98,96,99,98,96,96,94,96,90,96,96,96,96,80.36666667
15076AKA,0.8,6.1167,Akatsi,2015,1,15:00,27,32,36,27,26,28,30,33,31,27,33,23,22,28,33,48,58,60,63,60,60,56,60,85,65,64,62,45,59,61,65,46
15076AKA,0.8,6.1167,Akatsi,2016,1,6:00,96,96,61,71,73,79,62,74,96,96,97,96,96,97,96,96,96,97,94,94,96,96,96,96,68,66,51,61,34,62,70,82.1
15076AKA,0.8,6.1167,Akatsi,2016,1,15:00,40,25,26,25,33,24,21,22,54,55,59,53,55,56,52,58,54,61,72,60,52,51,38,31,27,37,20,21,18,22,26,40.26666667
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2016,1,6:00,93,96,87,84,87,52,39,42,79,92,91,89,89,89,89,89,89,90,89,89,90,96,86,90,80,92,77,84,63,57,80,81.53333333
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2016,1,15:00,54,47,36,30,39,19,24,21,44,49,45,56,53,51,44,46,47,53,57,47,54,44,36,27,44,24,32,26,23,26,35,39.3
17009KSI,-1.591642,6.716932,Kumasi,2016,1,15:00,27,26,16,15,20,11,12,7,32,44,37,40,43,41,35,30,37,36,43,44,46,30,19,16,36,14,22,16,15,16,17,27.2
17009KSI,-1.591642,6.716932,Kumasi,2016,1,6:00,75,84,55,38,70,34,17,19,57,88,90,88,88,86,90,88,85,88,85,88,92,90,79,82,45,40,71,37,18,21,48,65.36666667
22050KDA,0.270833,6.086389,Koforidua,2016,1,6:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72,83.23333333
22050KDA,-0.25,6.0833,Koforidua,2016,1,6:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72,83.23333333
22050KDA,-0.25,6.0833,Koforidua,2016,1,6:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72,83.23333333
22050KDA,0.270833,6.086389,Koforidua,2016,1,15:00,46,25,26,29,37,25,23,23,44,46,48,42,44,43,52,40,48,52,55,52,52,35,26,38,26,37,26,26,28,30,29,36.9
22050KDA,-0.25,6.0833,Koforidua,2016,1,15:00,46,25,26,29,37,25,23,23,44,46,48,42,44,43,52,40,48,52,55,52,52,35,26,38,26,37,26,26,28,30,29,36.9
22050KDA,-0.25,6.0833,Koforidua,2016,1,15:00,46,25,26,29,37,25,23,23,44,46,48,42,44,43,52,40,48,52,55,52,52,35,26,38,26,37,26,26,28,30,29,36.9
23001AXM,-2.2333,4.8667,Axim,2016,1,6:00,86,91,95,96,93,82,60,73,86,91,84,89,87,90,86,88,89,88,88,90,89,91,91,88,94,94,97,90,86,74,88,87.6
23001AXM,-2.2333,4.8667,Axim,2016,1,6:00,86,91,95,96,93,82,60,73,86,91,84,89,87,90,86,88,89,88,88,90,89,91,91,88,94,94,97,90,86,74,88,87.6
23001AXM,-2.2333,4.8667,Axim,2016,1,15:00,75,64,70,66,62,30,32,55,71,69,72,72,73,71,75,76,74,76,65,77,76,76,72,69,72,75,71,51,27,55,71,65.5
23001AXM,-2.2333,4.8667,Axim,2016,1,15:00,75,64,70,66,62,30,32,55,71,69,72,72,73,71,75,76,74,76,65,77,76,76,72,69,72,75,71,51,27,55,71,65.5
23002ADA,0.622043,5.777691,Ada,2016,1,6:00,89,97,78,83,80,90,77,51,86,87,90,89,90,89,86,90,91,93,86,87,92,92,91,88,91,62,78,74,61,77,67,83.1
23002ADA,0.622043,5.777691,Ada,2016,1,15:00,74,54,51,53,53,26,53,61,69,72,74,74,76,82,74,82,80,77,73,76,73,75,74,71,40,64,46,30,50,52,67,63.4
23003TDI,-1.774393,4.893534,Takoradi,2016,1,15:00,69,71,75,54,69,25,25,38,71,71,74,74,74,77,82,75,78,85,70,71,75,75,70,73,73,82,72,51,38,36,60,65.46666667
21088ODA,-0.978354,5.929346,Akim Oda,2016,1,15:00,53,31,38,38,45,23,26,20,48,56,54,51,45,42,49,46,51,49,54,65,56,50,43,56,49,34,36,36,28,32,30,42.7
21088ODA,-0.978354,5.929346,Akim Oda,2016,1,6:00,96,98,90,91,91,92,33,58,91,95,97,94,92,96,94,92,92,93,90,92,96,92,94,97,96,86,96,86,90,88,83,89.16666667
23003TDI,-1.774393,4.893534,Takoradi,2016,1,6:00,94,94,95,95,87,85,36,77,91,94,93,95,96,96,95,95,96,96,94,93,96,97,96,96,95,100,94,89,84,79,92,90.7
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,1,15:00,62,38,27,31,39,18,15,33,60,58,67,58,64,69,70,64,69,64,67,68,59,64,61,57,24,45,28,17,25,22,42,47.43333333
23001AXM,-2.2333,4.8667,Axim,2015,1,15:00,68,61,69,72,62,70,71,61,59,54,40,31,33,62,53,69,73,71,71,71,70,97,73,75,85,75,75,74,74,71,72,66.46666667
23001AXM,-2.2333,4.8667,Axim,2015,1,15:00,68,61,69,72,62,70,71,61,59,54,40,31,33,62,53,69,73,71,71,71,70,97,73,75,85,75,75,74,74,71,72,66.46666667
23002ADA,0.622043,5.777691,Ada,2015,1,6:00,65,95,92,91,78,73,86,83,78,70,41,59,66,78,75,91,96,86,94,94,91,91,90,91,89,92,86,96,94,95,94,84.5
17036KUM,-1.6,6.7167,Kumasi,2015,1,15:00,19,35,35,28,26,21,29,36,31,24,26,21,20,19,27,35,35,32,34,36,39,51,44,40,46,50,24,14,41,46,41,32.86666667
17036KUM,-1.6,6.7167,Kumasi,2015,1,15:00,19,35,35,28,26,21,29,36,31,24,26,21,20,19,27,35,35,32,34,36,39,51,44,40,46,50,24,14,41,46,41,32.86666667
01000BAB,-2.816667,10.5167,Babile,2016,1,6:00,52,47,52,43,36,46,46,53,66,53,47,49,42,43,52,56,52,52,54,52,38,32,43,52,34,47,46,4,27,30,52,44.86666667
01000BAB,-2.816667,10.5167,Babile,2016,1,15:00,15,15,17,17,17,26,19,20,26,20,26,20,12,12,15,18,12,26,15,14,21,19,15,9,13,15,4,7,7,10,27,16.46666667
01013WA-,-2.5,10.05,Wa,2016,1,6:00,23,35,31,33,47,35,38,36,53,23,22,24,22,21,25,27,29,25,25,26,27,25,23,20,22,24,24,27,21,21,24,27.83333333
01013WA-,-2.5,10.05,Wa,2016,1,15:00,22,13,23,20,20,18,13,16,12,9,12,10,13,15,11,16,14,16,16,15,18,15,13,10,14,15,15,12,11,16,15,14.53333333
01000BAB,-2.816667,10.5167,Babile,2017,1,6:00,43,52,52,61,59,61,65,57,54,53,43,39,28,43,50,47,43,47,56,31,48,40,32,38,27,39,38,36,42,40,52,45.76666667
01000BAB,-2.816667,10.5167,Babile,2017,1,15:00,14,14,16,18,7,18,15,19,13,18,9,14,17,13,14,15,13,12,24,17,15,14,16,16,14,12,10,13,8,19,17,14.66666667
01018WEN,-2.1,7.75,Wenchi,2017,1,6:00,47,62,41,41,53,58,44,88,83,92,96,85,46,31,31,69,88,84,90,88,92,87,82,96,39,36,83,81,72,80,84,70.06666667
01018WEN,-2.1,7.75,Wenchi,2017,1,15:00,22,28,58,23,25,49,24,49,26,33,40,39,17,17,16,31,41,39,43,45,43,32,19,15,15,16,19,19,19,27,32,29.96666667
01032SUN,-2.329861,7.359216,Sunyani,2017,1,15:00,20,29,26,20,22,23,27,48,38,32,42,44,17,16,16,32,44,37,49,46,51,39,48,16,13,15,23,20,31,30,34,30.93333333
01032SUN,-2.329861,7.359216,Sunyani,2017,1,6:00,74,75,76,56,57,68,66,86,88,95,96,88,78,36,52,62,88,94,88,90,90,91,86,86,55,57,74,95,89,89,90,78.03333333
04003BOL,-0.85,10.7833,Bolgatanga,2017,1,15:00,14,13,15,20,14,14,10,15,10,9,14,11,13,11,11,14,12,15,20,12,13,10,15,13,11,10,8,10,10,10,13,12.53333333
04003BOL,-0.85,10.7833,Bolgatanga,2017,1,6:00,24,25,23,21,25,27,24,24,21,21,29,17,22,22,27,23,21,28,27,29,33,20,21,24,18,13,21,17,18,14,20,22.5
04001MAN,-0.2667,11.0167,Manga Bawku,2017,1,6:00,40,46,36,46,42,46,42,48,31,32,52,32,34,38,50,32,27,45,44,38,43,29,29,39,36,32,38,36,34,27,33,37.9
04001MAN,-0.2667,11.0167,Manga Bawku,2017,1,6:00,40,46,36,46,42,46,42,48,31,32,52,32,34,38,50,32,27,45,44,38,43,29,29,39,36,32,38,36,34,27,33,37.9
04001MAN,-0.2667,11.0167,Manga Bawku,2017,1,15:00,21,21,20,19,20,22,17,23,18,19,16,15,16,14,16,16,14,21,17,13,15,17,20,15,15,11,18,12,12,17,17,16.86666667
04001MAN,-0.2667,11.0167,Manga Bawku,2017,1,15:00,21,21,20,19,20,22,17,23,18,19,16,15,16,14,16,16,14,21,17,13,15,17,20,15,15,11,18,12,12,17,17,16.86666667
04003NAV,-1.083188,10.878416,Navrongo,2017,1,6:00,26,24,26,40,40,32,35,27,26,32,27,23,15,26,40,36,34,42,38,38,40,21,17,23,23,21,30,20,31,26,34,29.56666667
04003NAV,-1.083188,10.878416,Navrongo,2017,1,15:00,16,17,14,15,17,15,14,16,11,12,13,12,12,19,13,12,13,13,16,14,14,13,17,8,9,11,10,9,9,14,13,13.16666667
04015ZUA,-0.8,10.7833,Zuarungu,2017,1,15:00,9,11,11,12,14,10,12,19,12,10,14,11,9,9,16,10,12,17,13,18,13,15,15,11,10,12,10,12,7,8,10,12.1
04015ZUA,-0.8,10.7833,Zuarungu,2017,1,6:00,42,33,34,38,40,45,42,47,28,33,36,42,14,29,49,31,34,43,34,38,39,41,26,29,31,29,34,38,38,27,27,34.96666667
04030BIN,-0.3,10.95,Binduri,2017,1,15:00,33,31,32,31,31,30,31,31,28,29,27,27,29,25,27,28,29,31,29,29,25,28,29,25,27,28,27,29,25,26,27,28.36666667
04026VEA,-0.85,10.8667,Vea,2017,1,6:00,40,32,29,29,48,50,42,33,27,34,32,22,22,27,36,42,42,54,45,78,47,27,24,46,36,58,50,23,46,38,42,38.7
04026VEA,-0.85,10.8667,Vea,2017,1,15:00,19,17,20,19,15,16,14,18,9,16,11,11,19,14,11,11,10,9,12,10,12,16,15,11,9,10,9,9,14,10,10,12.9
04030BIN,-0.3,10.95,Binduri,2017,1,6:00,58,53,54,54,54,51,59,58,61,57,54,54,57,54,58,54,57,54,59,58,57,51,60,57,57,54,59,57,58,54,57,56.03333333
04031GAR,-0.1833,10.85,Garu,2017,1,15:00,19,21,22,22,19,18,18,22,22,16,19,16,23,17,17,20,24,18,24,24,17,20,29,13,18,24,20,12,15,19,26,19.83333333
04031GAR,-0.1833,10.85,Garu,2017,1,6:00,42,49,38,49,49,52,48,36,31,40,32,39,36,40,47,40,46,31,28,38,38,42,36,32,36,36,40,40,50,40,44,40.1
07000BOL,-2.4833,9.0333,Bole,2017,1,15:00,23,25,21,17,16,17,16,19,14,13,19,16,12,15,18,14,24,15,27,24,22,19,19,15,17,16,13,13,15,14,20,17.5
07000BOL,-2.4833,9.0333,Bole,2017,1,6:00,44,47,43,42,43,40,43,28,50,20,54,38,22,35,34,45,45,49,67,61,62,66,37,41,36,34,32,36,39,32,40,42.03333333
07008KRA,-0.0333,7.8167,Kete-Krachi,2016,1,15:00,22,25,23,25,30,16,21,19,39,38,39,41,19,33,34,28,44,45,39,45,20,16,17,20,19,18,21,19,21,18,21,27.1
07017HO-,0.4667,6.6,Ho,2016,1,6:00,88,95,49,64,50,64,43,41,90,96,94,94,93,92,88,92,94,94,90,95,96,95,90,90,43,60,48,54,37,65,57,75.1
07017HO-,0.4667,6.6,Ho,2016,1,15:00,32,25,28,28,32,31,46,51,42,40,41,39,37,35,48,38,43,42,50,71,49,18,22,31,25,29,23,23,25,22,28,35.4
08010YDI,-0.0167,9.45,Yendi,2016,1,6:00,30,40,39,37,32,43,37,37,26,42,29,45,31,30,31,29,29,32,44,41,26,26,25,27,19,21,30,29,30,30,33,32.33333333
08010YDI,-0.0167,9.45,Yendi,2016,1,15:00,42,20,23,21,28,15,18,10,18,16,16,16,23,22,17,20,22,20,18,21,16,13,14,17,12,15,19,21,22,22,22,18.56666667
14067ABE,-0.74717,6.680267,Abetifi,2016,1,15:00,34,31,34,27,28,21,21,18,25,36,37,40,55,40,48,33,48,41,56,70,49,37,35,30,31,29,26,23,25,24,22,34.66666667
04031GAR,-0.1833,10.85,Garu,2016,1,6:00,48,50,43,47,48,55,55,48,40,27,32,39,48,47,46,38,42,44,40,70,47,38,44,44,42,44,40,40,38,40,38,43.8
07000BOL,-2.4833,9.0333,Bole,2016,1,15:00,20,20,20,20,21,17,16,19,18,17,18,25,21,28,23,22,19,19,19,19,12,11,11,16,14,11,15,16,14,19,19,17.96666667
14067ABE,-0.74717,6.680267,Abetifi,2016,1,6:00,83,66,50,67,54,33,23,24,53,96,92,96,96,92,95,96,94,93,92,95,92,87,90,68,55,29,35,33,29,29,35,66.3
08010YDI,-0.0167,9.45,Yendi,2017,1,15:00,20,20,19,15,17,18,16,28,14,18,22,11,11,12,14,15,13,19,26,18,22,15,13,10,11,11,12,16,10,13,19,15.93333333
14067ABE,-0.74717,6.680267,Abetifi,2017,1,15:00,42,49,43,30,32,38,62,55,47,58,54,56,36,35,26,55,48,58,61,64,62,61,35,24,20,38,36,46,58,56,57,46.66666667
07003AKU,0.11928,6.094506,Akuse,2017,1,15:00,35,46,52,33,41,45,48,46,57,47,48,57,63,33,29,40,38,48,55,53,49,57,57,60,42,45,42,42,47,53,57,47.66666667
07003AKU,0.11928,6.094506,Akuse,2017,1,6:00,92,91,91,92,92,95,96,93,95,94,92,93,92,95,77,91,95,87,95,96,96,95,96,97,97,95,92,94,93,95,94,93.2
14067ABE,-0.74717,6.680267,Abetifi,2017,1,6:00,81,97,92,74,94,61,96,95,86,96,95,92,83,27,41,87,83,92,93,96,98,95,93,57,57,86,87,96,94,93,92,84.26666667
15076AKA,0.8,6.1167,Akatsi,2017,1,15:00,34,52,56,32,49,53,53,54,54,40,59,58,58,28,37,46,48,52,54,61,61,55,47,45,55,61,51,53,50,56,70,51.6
15076AKA,0.8,6.1167,Akatsi,2017,1,6:00,92,97,96,95,96,96,96,96,96,96,97,96,97,90,61,92,96,92,97,96,96,91,93,96,98,96,96,98,96,96,98,94.4
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2017,1,15:00,63,60,52,38,44,41,57,52,63,58,50,50,53,33,40,53,48,58,55,57,57,58,76,42,33,50,44,45,47,44,46,50.13333333
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2017,1,6:00,92,94,95,92,88,92,88,92,93,93,92,92,92,52,80,87,94,88,94,91,92,92,93,96,91,86,92,92,89,90,92,89.8
17009KSI,-1.591642,6.716932,Kumasi,2017,1,6:00,83,99,97,76,93,79,96,94,94,96,96,90,94,36,85,91,97,93,96,94,92,84,94,98,72,83,89,90,92,92,91,89.1
17009KSI,-1.591642,6.716932,Kumasi,2017,1,15:00,51,50,47,25,28,21,50,49,67,53,51,49,28,29,27,42,48,46,56,55,55,47,52,25,16,38,34,40,45,40,45,41.93333333
21088ODA,-0.978354,5.929346,Akim Oda,2017,1,6:00,91,94,97,93,92,92,95,96,96,94,93,93,89,96,92,94,94,94,94,96,92,94,92,97,93,93,94,93,93,92,94,93.7
21088ODA,-0.978354,5.929346,Akim Oda,2017,1,15:00,57,52,55,43,45,54,61,58,61,56,58,57,53,52,49,65,53,62,62,63,61,68,63,43,34,46,47,52,56,52,58,54.63333333
22050KDA,0.270833,6.086389,Koforidua,2017,1,6:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92,92
22050KDA,-0.25,6.0833,Koforidua,2017,1,6:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92,92
22050KDA,-0.25,6.0833,Koforidua,2017,1,6:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92,92
22050KDA,0.270833,6.086389,Koforidua,2017,1,15:00,47,49,49,37,54,41,56,50,52,56,53,63,55,42,41,50,48,60,57,61,58,62,62,55,41,49,40,57,55,56,62,52.36666667
22050KDA,-0.25,6.0833,Koforidua,2017,1,15:00,47,49,49,37,54,41,56,50,52,56,53,63,55,42,41,50,48,60,57,61,58,62,62,55,41,49,40,57,55,56,62,52.36666667
22050KDA,-0.25,6.0833,Koforidua,2017,1,15:00,47,49,49,37,54,41,56,50,52,56,53,63,55,42,41,50,48,60,57,61,58,62,62,55,41,49,40,57,55,56,62,52.36666667
23001AXM,-2.2333,4.8667,Axim,2017,1,6:00,89,84,93,93,84,87,86,93,91,96,85,86,92,96,89,93,94,96,95,94,95,95,84,96,97,95,95,96,95,94,93,92.06666667
23001AXM,-2.2333,4.8667,Axim,2017,1,6:00,89,84,93,93,84,87,86,93,91,96,85,86,92,96,89,93,94,96,95,94,95,95,84,96,97,95,95,96,95,94,93,92.06666667
23001AXM,-2.2333,4.8667,Axim,2017,1,15:00,72,69,72,74,72,74,75,69,78,72,76,69,76,51,67,81,82,81,75,67,78,70,76,72,74,77,78,75,71,71,71,73.1
23001AXM,-2.2333,4.8667,Axim,2017,1,15:00,72,69,72,74,72,74,75,69,78,72,76,69,76,51,67,81,82,81,75,67,78,70,76,72,74,77,78,75,71,71,71,73.1
23002ADA,0.622043,5.777691,Ada,2017,1,6:00,97,91,92,98,93,96,95,96,92,94,96,97,97,100,83,96,90,93,96,97,98,95,92,93,96,94,92,95,96,96,96,94.5
23022SAL,-1.0667,5.2,Saltpond,2016,1,6:00,92,97,89,91,80,83,38,67,91,96,95,96,95,95,93,96,96,96,95,94,98,96,98,96,97,87,96,83,78,83,86,89.36666667
23022SAL,-1.0667,5.2,Saltpond,2016,1,15:00,77,73,55,56,67,30,30,36,71,73,75,73,76,72,78,80,77,75,78,76,74,75,77,71,74,79,58,47,45,53,66,65.66666667
04027BOL,-0.8667,10.8,Bolgatanga,2016,1,6:00,32,38,31,31,32,34,26,25,30,16,20,17,20,20,34,29,27,36,25,18,18,21,29,15,23,21,26,20,18,27,32,25.3
04027BOL,-0.8667,10.8,Bolgatanga,2016,1,15:00,11,9,11,19,13,13,13,9,5,10,7,5,9,12,14,14,12,27,17,7,7,4,7,11,11,11,11,9,7,9,9,10.73333333
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,1,6:00,88,92,66,64,68,82,15,41,90,92,93,93,90,94,93,88,90,91,91,92,89,92,90,88,81,50,75,61,41,73,60,77.5
23024TEM,0.001579,5.632253,Tema,2016,1,6:00,90,92,62,58,71,85,30,83,85,91,92,92,92,91,91,89,91,92,91,92,92,90,89,88,82,58,74,59,44,64,62,79.06666667
23024TEM,0.001579,5.632253,Tema,2016,1,15:00,75,50,40,47,61,22,23,53,72,74,75,73,74,79,79,76,76,75,76,78,74,74,74,68,37,49,43,40,44,43,59,60.26666667
17036KUM,-1.6,6.7167,Kumasi,2016,1,15:00,48,45,26,26,42,21,19,22,36,41,40,39,45,46,45,33,40,45,40,47,53,33,29,41,35,23,27,23,19,23,24,34.26666667
17036KUM,-1.6,6.7167,Kumasi,2016,1,15:00,48,45,26,26,42,21,19,22,36,41,40,39,45,46,45,33,40,45,40,47,53,33,29,41,35,23,27,23,19,23,24,34.26666667
17036KUM,-1.6,6.7167,Kumasi,2017,1,15:00,52,45,45,47,46,49,53,50,61,50,45,48,48,48,46,40,45,45,56,57,54,46,48,44,48,36,87,40,45,42,44,48.6
17036KUM,-1.6,6.7167,Kumasi,2017,1,15:00,52,45,45,47,46,49,53,50,61,50,45,48,48,48,46,40,45,45,56,57,54,46,48,44,48,36,87,40,45,42,44,48.6
04027BOL,-0.8667,10.8,Bolgatanga,2017,1,6:00,24,25,23,21,25,27,24,24,21,21,29,17,22,22,27,23,21,28,27,29,33,20,21,24,18,13,21,17,18,14,20,22.5
04027BOL,-0.8667,10.8,Bolgatanga,2017,1,15:00,14,13,15,20,14,14,10,15,10,9,14,11,13,11,11,14,12,15,20,12,13,10,15,13,11,10,8,10,10,10,13,12.53333333
01000BAB,-2.816667,10.5167,Babile,2018,1,6:00,43,32,38,40,53,48,53,63,53,43,47,47,47,50,45,55,46,65,50,42,43,43,42,41,41,50,50,49,44,42,22,46.13333333
01000BAB,-2.816667,10.5167,Babile,2018,1,15:00,10,17,23,19,21,18,28,14,12,11,9,12,14,14,16,17,18,23,20,14,14,12,14,12,15,16,19,18,19,12,10,16.03333333
01013WA-,-2.5,10.05,Wa,2018,1,15:00,13,15,16,15,14,13,20,22,11,13,10,13,12,10,11,15,13,12,10,12,13,13,14,15,18,16,20,21,21,16,21,14.83333333
01013WA-,-2.5,10.05,Wa,2018,1,6:00,29,24,34,26,20,21,24,31,29,19,17,20,21,22,20,28,24,36,22,26,22,20,20,20,22,26,30,32,34,30,22,24.73333333
01018WEN,-2.1,7.75,Wenchi,2018,1,6:00,37,29,37,43,43,71,92,88,80,91,65,53,66,25,36,76,91,91,81,79,93,23,60,48,26,78,60,72,72,50,72,63.03333333
01018WEN,-2.1,7.75,Wenchi,2018,1,15:00,23,26,28,24,27,30,45,43,25,23,16,16,19,18,19,47,48,22,25,21,21,15,18,18,18,22,17,20,38,21,37,25.56666667
01032SUN,-2.329861,7.359216,Sunyani,2018,1,15:00,32,28,30,31,31,45,43,44,46,20,18,22,18,14,22,52,63,32,23,30,18,19,31,17,18,17,21,32,38,19,40,29.4
04003BOL,-0.85,10.7833,Bolgatanga,2018,1,6:00,31,26,29,38,25,20,23,28,23,31,25,38,29,20,18,26,18,26,20,27,26,18,17,14,19,23,26,25,29,16,36,24.63333333
04003BOL,-0.85,10.7833,Bolgatanga,2018,1,15:00,17,11,15,17,15,13,11,10,7,7,9,9,13,9,14,16,12,9,10,15,10,7,11,9,13,13,17,14,12,11,9,11.6
04001MAN,-0.2667,11.0167,Manga Bawku,2018,1,6:00,46,46,46,38,43,50,50,53,40,38,45,43,47,36,39,46,34,40,50,41,38,43,38,38,30,38,48,42,42,36,31,41.63333333
04001MAN,-0.2667,11.0167,Manga Bawku,2018,1,6:00,46,46,46,38,43,50,50,53,40,38,45,43,47,36,39,46,34,40,50,41,38,43,38,38,30,38,48,42,42,36,31,41.63333333
04001MAN,-0.2667,11.0167,Manga Bawku,2018,1,15:00,17,21,19,19,18,17,16,14,12,16,19,16,16,16,16,22,16,15,16,17,15,14,16,16,19,19,24,22,20,17,18,17.36666667
04001MAN,-0.2667,11.0167,Manga Bawku,2018,1,15:00,17,21,19,19,18,17,16,14,12,16,19,16,16,16,16,22,16,15,16,17,15,14,16,16,19,19,24,22,20,17,18,17.36666667
04003NAV,-1.083188,10.878416,Navrongo,2018,1,15:00,13,16,16,15,12,13,17,14,10,11,11,13,12,12,13,16,15,12,7,10,11,10,8,11,15,14,18,18,12,11,13,12.86666667
01032SUN,-2.329861,7.359216,Sunyani,2018,1,6:00,66,63,67,67,67,76,92,85,84,95,92,69,65,42,64,83,94,93,90,95,92,34,69,80,51,79,75,72,88,84,80,76.23333333
04003NAV,-1.083188,10.878416,Navrongo,2018,1,6:00,24,23,25,34,23,27,31,33,24,33,21,26,29,27,23,24,31,29,31,30,22,21,20,21,20,27,30,29,27,16,18,25.83333333
04026VEA,-0.85,10.8667,Vea,2018,1,6:00,32,32,38,38,32,40,43,44,42,36,38,45,36,47,39,53,25,29,36,50,30,25,40,30,65,45,48,43,45,18,27,38.63333333
04026VEA,-0.85,10.8667,Vea,2018,1,15:00,11,15,17,13,15,13,16,14,10,9,13,12,11,13,11,16,14,10,7,10,14,7,9,15,13,15,16,19,16,9,13,12.83333333
04027BOL,-0.8667,10.8,Bolgatanga,2018,1,15:00,17,11,15,17,15,13,11,10,7,7,9,9,13,9,14,16,12,9,10,15,10,7,11,9,13,13,17,14,12,11,9,11.6
07006TLE,-0.862408,9.55385,Tamale,2017,1,6:00,50,47,42,55,45,52,46,36,36,46,47,43,45,40,46,39,40,43,33,34,41,32,29,30,36,33,36,35,37,38,39,40.03333333
07006TLE,-0.862408,9.55385,Tamale,2017,1,15:00,22,26,23,20,21,20,21,39,18,21,21,18,17,19,13,15,14,16,23,24,14,12,13,11,11,10,12,11,14,16,16,17.63333333
07008KRA,-0.0333,7.8167,Kete-Krachi,2017,1,6:00,94,84,76,64,84,80,88,86,91,86,96,92,80,39,43,85,90,89,92,88,92,91,89,52,60,91,91,92,92,92,83,81.93333333
07008KRA,-0.0333,7.8167,Kete-Krachi,2017,1,15:00,25,23,23,30,28,24,37,50,21,22,38,39,37,21,24,29,30,32,45,44,56,44,23,29,27,30,37,40,30,40,44,33.23333333
07017HO-,0.4667,6.6,Ho,2017,1,6:00,84,92,95,84,96,94,93,94,94,96,94,96,94,70,48,80,95,90,96,92,95,88,84,96,91,96,88,92,92,92,92,89.96666667
07017HO-,0.4667,6.6,Ho,2017,1,15:00,29,34,27,29,31,31,48,43,36,23,46,52,46,27,27,37,43,45,51,54,47,55,48,57,30,41,40,42,45,48,56,41.3
08010YDI,-0.0167,9.45,Yendi,2017,1,6:00,33,33,34,36,33,30,26,39,29,31,46,46,22,23,21,53,39,21,64,41,54,44,30,21,21,15,24,19,21,21,36,32.43333333
07008KRA,-0.0333,7.8167,Kete-Krachi,2018,1,15:00,24,29,31,29,26,45,53,53,27,29,28,27,23,20,25,43,39,27,32,22,34,18,21,24,26,24,30,39,38,23,31,30.53333333
07017HO-,0.4667,6.6,Ho,2018,1,15:00,26,30,29,27,26,40,52,46,43,46,38,38,24,24,50,48,42,25,44,44,51,25,27,45,33,27,26,43,39,32,46,37
